rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
8452,1739258517.1,259.0,5312.01019099411,1622.9454091009038,07.21.56,25.489868767,51.456502083,23.9,,,,,,,,,425687.643,130366.28399999999,51103.0,129.0,705_202502_11_0707_55_0008417,,,2,2,0
8453,1739258517.2,259.10000014305115,5312.01019099411,1622.9454091009038,07.21.56,25.489868767,51.456502083,23.9,,,,,,,,,425688.892,130367.533,51107.0,132.0,705_202502_11_0707_55_0008418,,,2,2,0
8454,1739258517.3,259.2000000476837,5312.01019099411,1622.9454091009038,07.21.56,25.489868767,51.456502083,23.9,,,,,,,,,425688.892,130367.533,51107.0,132.0,705_202502_11_0707_55_0008419,,,2,2,0
8455,1739258517.4,259.30000019073486,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425690.186,130368.82699999999,51113.0,136.0,705_202502_11_0707_55_0008420,,,2,2,0
8456,1739258517.5,259.40000009536743,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425690.186,130368.82699999999,51113.0,136.0,705_202502_11_0707_55_0008421,,,2,2,0
8457,1739258517.6,259.5,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425691.515,130370.15600000002,51117.0,135.0,705_202502_11_0707_55_0008422,,,2,2,0
8458,1739258517.7,259.60000014305115,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425691.515,130370.15600000002,51117.0,135.0,705_202502_11_0707_55_0008423,,,2,2,0
8459,1739258517.8,259.7000000476837,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425692.727,130371.36800000002,51121.0,132.0,705_202502_11_0707_55_0008424,,,2,2,0
8460,1739258517.9,259.80000019073486,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425692.727,130371.36800000002,51121.0,132.0,705_202502_11_0707_55_0008425,,,2,2,0
8461,1739258517.99,259.8900001049042,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425694.015,130372.65600000002,51123.0,134.0,705_202502_11_0707_55_0008426,,,2,2,0
8462,1739258518.1,260.0,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425694.015,130372.65600000002,51123.0,134.0,705_202502_11_0707_55_0008427,,,2,2,0
8463,1739258518.2,260.10000014305115,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425695.307,130373.94799999997,51125.0,135.0,705_202502_11_0707_55_0008428,,,2,2,0
8464,1739258518.3,260.2000000476837,5318.232545258781,1629.1677633655745,07.21.57,25.489876267,51.456563517,22.9,,,,,,,,,425695.307,130373.94799999997,51125.0,135.0,705_202502_11_0707_55_0008429,,,2,2,0
8465,1739258518.4,260.30000019073486,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425696.496,130375.13699999999,51131.0,132.0,705_202502_11_0707_55_0008430,,,2,2,0
8466,1739258518.5,260.40000009536743,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425696.496,130375.13699999999,51131.0,132.0,705_202502_11_0707_55_0008431,,,2,2,0
8467,1739258518.6,260.5,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425697.752,130376.39299999998,51135.0,132.0,705_202502_11_0707_55_0008432,,,2,2,0
8468,1739258518.7,260.60000014305115,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425697.752,130376.39299999998,51135.0,132.0,705_202502_11_0707_55_0008433,,,2,2,0
8469,1739258518.8,260.7000000476837,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425699.094,130377.73499999999,51139.0,138.0,705_202502_11_0707_55_0008434,,,2,2,0
8470,1739258518.9,260.80000019073486,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425699.094,130377.73499999999,51139.0,138.0,705_202502_11_0707_55_0008435,,,2,2,0
8471,1739258519.0,260.90000009536743,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425700.325,130378.96600000001,51142.0,134.0,705_202502_11_0707_55_0008436,,,2,2,0
8472,1739258519.1,261.0,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425700.325,130378.96600000001,51142.0,134.0,705_202502_11_0707_55_0008437,,,2,2,0
8473,1739258519.2,261.10000014305115,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425701.583,130380.22399999999,51150.0,134.0,705_202502_11_0707_55_0008438,,,2,2,0
8474,1739258519.3,261.2000000476837,5324.069755663325,1635.0049737701183,07.21.58,25.489880683,51.456621467,21.9,,,,,,,,,425701.583,130380.22399999999,51150.0,134.0,705_202502_11_0707_55_0008439,,,2,2,0
8475,1739258519.39,261.2900002002716,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425702.869,130381.51000000001,51154.0,136.0,705_202502_11_0707_55_0008440,,,2,2,0
8476,1739258519.5,261.40000009536743,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425702.869,130381.51000000001,51154.0,136.0,705_202502_11_0707_55_0008441,,,2,2,0
8477,1739258519.6,261.5,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425704.158,130382.799,51158.0,137.0,705_202502_11_0707_55_0008442,,,2,2,0
8478,1739258519.7,261.60000014305115,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425704.158,130382.799,51158.0,137.0,705_202502_11_0707_55_0008443,,,2,2,0
8479,1739258519.8,261.7000000476837,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425705.473,130384.114,51161.0,136.0,705_202502_11_0707_55_0008444,,,2,2,0
8480,1739258519.9,261.80000019073486,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425705.473,130384.114,51161.0,136.0,705_202502_11_0707_55_0008445,,,2,2,0
8481,1739258520.0,261.90000009536743,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425706.802,130385.44300000003,51167.0,139.0,705_202502_11_0707_55_0008446,,,2,2,0
8482,1739258520.1,262.0,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425706.802,130385.44300000003,51167.0,139.0,705_202502_11_0707_55_0008447,,,2,2,0
8483,1739258520.2,262.10000014305115,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425708.065,130386.706,51168.0,135.0,705_202502_11_0707_55_0008448,,,2,2,0
8484,1739258520.3,262.2000000476837,5329.756744068368,1640.6919621751613,07.21.59,25.4898867,51.456677733,20.9,,,,,,,,,425708.065,130386.706,51168.0,135.0,705_202502_11_0707_55_0008449,,,2,2,0
8485,1739258520.4,262.30000019073486,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425709.426,130388.06699999998,51173.0,139.0,705_202502_11_0707_55_0008450,,,2,2,0
8486,1739258520.49,262.3900001049042,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425709.426,130388.06699999998,51173.0,139.0,705_202502_11_0707_55_0008451,,,2,2,0
8487,1739258520.6,262.5,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425710.739,130389.38,51174.0,136.0,705_202502_11_0707_55_0008452,,,2,2,0
8488,1739258520.69,262.5900001525879,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425710.739,130389.38,51174.0,136.0,705_202502_11_0707_55_0008453,,,2,2,0
8489,1739258520.8,262.7000000476837,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425712.046,130390.68699999998,51178.0,135.0,705_202502_11_0707_55_0008454,,,2,2,0
8490,1739258520.9,262.80000019073486,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425712.046,130390.68699999998,51178.0,135.0,705_202502_11_0707_55_0008455,,,2,2,0
8491,1739258521.0,262.90000009536743,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425713.254,130391.89500000002,51181.0,130.0,705_202502_11_0707_55_0008456,,,2,2,0
8492,1739258521.1,263.0,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425713.254,130391.89500000002,51181.0,130.0,705_202502_11_0707_55_0008457,,,2,2,0
8493,1739258521.2,263.10000014305115,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425714.556,130393.19699999999,51181.0,135.0,705_202502_11_0707_55_0008458,,,2,2,0
8494,1739258521.3,263.2000000476837,5335.766397962963,1646.7016160697567,07.22.00,25.489894167,51.456737033,20.0,,,,,,,,,425714.556,130393.19699999999,51181.0,135.0,705_202502_11_0707_55_0008459,,,2,2,0
8495,1739258521.4,263.30000019073486,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425715.796,130394.43699999998,51184.0,131.0,705_202502_11_0707_55_0008460,,,2,2,0
8496,1739258521.5,263.40000009536743,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425715.796,130394.43699999998,51184.0,131.0,705_202502_11_0707_55_0008461,,,2,2,0
8497,1739258521.6,263.5,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425716.976,130395.61700000003,51189.0,131.0,705_202502_11_0707_55_0008462,,,2,2,0
8498,1739258521.7,263.60000014305115,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425716.976,130395.61700000003,51189.0,131.0,705_202502_11_0707_55_0008463,,,2,2,0
8499,1739258521.8,263.7000000476837,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425718.235,130396.87599999999,51192.0,133.0,705_202502_11_0707_55_0008464,,,2,2,0
8500,1739258521.9,263.80000019073486,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425718.235,130396.87599999999,51192.0,133.0,705_202502_11_0707_55_0008465,,,2,2,0
8501,1739258521.99,263.8900001049042,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425724.607,130403.24800000002,51089.0,630.0,705_202502_11_0707_55_0008466,,,2,2,0
8502,1739258522.1,264.0,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425724.607,130403.24800000002,51089.0,630.0,705_202502_11_0707_55_0008467,,,2,2,0
8503,1739258522.2,264.10000014305115,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425740.132,130418.77299999999,50906.0,1522.0,705_202502_11_0707_55_0008468,,,2,2,0
8504,1739258522.3,264.2000000476837,5340.895482234494,1651.8307003412874,07.22.01,25.489894467,51.456788133,19.0,,,,,,,,,425740.132,130418.77299999999,50906.0,1522.0,705_202502_11_0707_55_0008469,,,2,2,0
8505,1739258522.4,264.30000019073486,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425791.029,130469.66999999998,50165.0,5058.0,705_202502_11_0707_55_0008470,,,2,2,0
8506,1739258522.5,264.40000009536743,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425791.029,130469.66999999998,50165.0,5058.0,705_202502_11_0707_55_0008471,,,2,2,0
8507,1739258522.6,264.5,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425853.498,130532.13900000002,49890.0,6291.0,705_202502_11_0707_55_0008472,,,2,2,0
8508,1739258522.69,264.5900001525879,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425853.498,130532.13900000002,49890.0,6291.0,705_202502_11_0707_55_0008473,,,2,2,0
8509,1739258522.8,264.7000000476837,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425916.688,130595.32900000003,49884.0,6323.0,705_202502_11_0707_55_0008474,,,2,2,0
8510,1739258522.9,264.80000019073486,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425916.688,130595.32900000003,49884.0,6323.0,705_202502_11_0707_55_0008475,,,2,2,0
8511,1739258523.0,264.90000009536743,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425982.975,130661.61599999998,49812.0,6634.0,705_202502_11_0707_55_0008476,,,2,2,0
8512,1739258523.1,265.0,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,425982.975,130661.61599999998,49812.0,6634.0,705_202502_11_0707_55_0008477,,,2,2,0
8513,1739258523.19,265.0900001525879,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,426054.138,130732.77899999998,49686.0,7195.0,705_202502_11_0707_55_0008478,,,2,2,0
8514,1739258523.3,265.2000000476837,5346.35618562727,1657.2914037340634,07.22.02,25.489895133,51.456842533,18.2,,,,,,,,,426054.138,130732.77899999998,49686.0,7195.0,705_202502_11_0707_55_0008479,,,2,2,0
8515,1739258523.4,265.30000019073486,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426127.219,130805.85999999999,49662.0,7338.0,705_202502_11_0707_55_0008480,,,2,2,0
8516,1739258523.5,265.40000009536743,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426127.219,130805.85999999999,49662.0,7338.0,705_202502_11_0707_55_0008481,,,2,2,0
8517,1739258523.6,265.5,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426204.026,130882.66700000002,49571.0,7725.0,705_202502_11_0707_55_0008482,,,2,2,0
8518,1739258523.7,265.60000014305115,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426204.026,130882.66700000002,49571.0,7725.0,705_202502_11_0707_55_0008483,,,2,2,0
8519,1739258523.8,265.7000000476837,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426281.158,130959.799,49552.0,7824.0,705_202502_11_0707_55_0008484,,,2,2,0
8520,1739258523.9,265.80000019073486,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426281.158,130959.799,49552.0,7824.0,705_202502_11_0707_55_0008485,,,2,2,0
8521,1739258524.0,265.90000009536743,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426360.029,131038.66999999998,49537.0,7949.0,705_202502_11_0707_55_0008486,,,2,2,0
8522,1739258524.1,266.0,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426360.029,131038.66999999998,49537.0,7949.0,705_202502_11_0707_55_0008487,,,2,2,0
8523,1739258524.2,266.10000014305115,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426437.772,131116.413,49545.0,7821.0,705_202502_11_0707_55_0008488,,,2,2,0
8524,1739258524.3,266.2000000476837,5351.752212642361,1662.6874307491544,07.22.03,25.489905783,51.456894983,17.6,,,,,,,,,426437.772,131116.413,49545.0,7821.0,705_202502_11_0707_55_0008489,,,2,2,0
8525,1739258524.4,266.30000019073486,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426516.669,131195.31,49511.0,8008.0,705_202502_11_0707_55_0008490,,,2,2,0
8526,1739258524.5,266.40000009536743,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426516.669,131195.31,49511.0,8008.0,705_202502_11_0707_55_0008491,,,2,2,0
8527,1739258524.6,266.5,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426594.604,131273.245,49538.0,7849.0,705_202502_11_0707_55_0008492,,,2,2,0
8528,1739258524.7,266.60000014305115,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426594.604,131273.245,49538.0,7849.0,705_202502_11_0707_55_0008493,,,2,2,0
8529,1739258524.8,266.7000000476837,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426670.898,131349.539,49568.0,7674.0,705_202502_11_0707_55_0008494,,,2,2,0
8530,1739258524.9,266.80000019073486,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426670.898,131349.539,49568.0,7674.0,705_202502_11_0707_55_0008495,,,2,2,0
8531,1739258525.0,266.90000009536743,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426744.779,131423.41999999998,49612.0,7483.0,705_202502_11_0707_55_0008496,,,2,2,0
8532,1739258525.1,267.0,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426744.779,131423.41999999998,49612.0,7483.0,705_202502_11_0707_55_0008497,,,2,2,0
8533,1739258525.2,267.10000014305115,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426824.82,131503.461,49489.0,8050.0,705_202502_11_0707_55_0008498,,,2,2,0
8534,1739258525.3,267.2000000476837,5355.803655138205,1666.738873244998,07.22.04,25.4899072,51.456935317,17.7,,,,,,,,,426824.82,131503.461,49489.0,8050.0,705_202502_11_0707_55_0008499,,,2,2,0
8535,1739258525.4,267.30000019073486,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,426905.239,131583.88,49473.0,8128.0,705_202502_11_0707_55_0008500,,,2,2,0
8536,1739258525.5,267.40000009536743,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,426905.239,131583.88,49473.0,8128.0,705_202502_11_0707_55_0008501,,,2,2,0
8537,1739258525.6,267.5,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,426987.135,131665.776,49437.0,8323.0,705_202502_11_0707_55_0008502,,,2,2,0
8538,1739258525.7,267.60000014305115,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,426987.135,131665.776,49437.0,8323.0,705_202502_11_0707_55_0008503,,,2,2,0
8539,1739258525.8,267.7000000476837,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,427069.314,131747.95500000002,49438.0,8275.0,705_202502_11_0707_55_0008504,,,2,2,0
8540,1739258525.9,267.80000019073486,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,427069.314,131747.95500000002,49438.0,8275.0,705_202502_11_0707_55_0008505,,,2,2,0
8541,1739258525.99,267.8900001049042,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,427150.731,131829.37200000003,49450.0,8231.0,705_202502_11_0707_55_0008506,,,2,2,0
8542,1739258526.1,268.0,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,427150.731,131829.37200000003,49450.0,8231.0,705_202502_11_0707_55_0008507,,,2,2,0
8543,1739258526.2,268.10000014305115,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,427233.909,131912.55,49400.0,8457.0,705_202502_11_0707_55_0008508,,,2,2,0
8544,1739258526.3,268.2000000476837,5360.193938933,1671.1291570397934,07.22.05,25.48991775,51.456977467,17.9,,,,,,,,,427233.909,131912.55,49400.0,8457.0,705_202502_11_0707_55_0008509,,,2,2,0
8545,1739258526.4,268.30000019073486,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427317.367,131996.00800000003,49405.0,8411.0,705_202502_11_0707_55_0008510,,,2,2,0
8546,1739258526.5,268.40000009536743,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427317.367,131996.00800000003,49405.0,8411.0,705_202502_11_0707_55_0008511,,,2,2,0
8547,1739258526.6,268.5,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427402.268,132080.90899999999,49374.0,8595.0,705_202502_11_0707_55_0008512,,,2,2,0
8548,1739258526.69,268.5900001525879,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427402.268,132080.90899999999,49374.0,8595.0,705_202502_11_0707_55_0008513,,,2,2,0
8549,1739258526.8,268.7000000476837,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427486.167,132164.80800000002,49375.0,8531.0,705_202502_11_0707_55_0008514,,,2,2,0
8550,1739258526.9,268.80000019073486,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427486.167,132164.80800000002,49375.0,8531.0,705_202502_11_0707_55_0008515,,,2,2,0
8551,1739258527.0,268.90000009536743,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427573.429,132252.07,49323.0,8810.0,705_202502_11_0707_55_0008516,,,2,2,0
8552,1739258527.1,269.0,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427573.429,132252.07,49323.0,8810.0,705_202502_11_0707_55_0008517,,,2,2,0
8553,1739258527.2,269.10000014305115,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427661.287,132339.928,49318.0,8908.0,705_202502_11_0707_55_0008518,,,2,2,0
8554,1739258527.3,269.2000000476837,5365.776281376064,1676.711499482857,07.22.06,25.489923767,51.457032683,18.1,,,,,,,,,427661.287,132339.928,49318.0,8908.0,705_202502_11_0707_55_0008519,,,2,2,0
8555,1739258527.4,269.30000019073486,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,427747.811,132426.452,49313.0,8814.0,705_202502_11_0707_55_0008520,,,2,2,0
8556,1739258527.5,269.40000009536743,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,427747.811,132426.452,49313.0,8814.0,705_202502_11_0707_55_0008521,,,2,2,0
8557,1739258527.6,269.5,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,427834.939,132513.58000000002,49297.0,8802.0,705_202502_11_0707_55_0008522,,,2,2,0
8558,1739258527.7,269.60000014305115,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,427834.939,132513.58000000002,49297.0,8802.0,705_202502_11_0707_55_0008523,,,2,2,0
8559,1739258527.8,269.7000000476837,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,427922.532,132601.173,49281.0,8889.0,705_202502_11_0707_55_0008524,,,2,2,0
8560,1739258527.89,269.7900002002716,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,427922.532,132601.173,49281.0,8889.0,705_202502_11_0707_55_0008525,,,2,2,0
8561,1739258528.0,269.90000009536743,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,428010.373,132689.01400000002,49286.0,8950.0,705_202502_11_0707_55_0008526,,,2,2,0
8562,1739258528.1,270.0,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,428010.373,132689.01400000002,49286.0,8950.0,705_202502_11_0707_55_0008527,,,2,2,0
8563,1739258528.2,270.10000014305115,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,428103.89,132782.53100000002,49174.0,9472.0,705_202502_11_0707_55_0008528,,,2,2,0
8564,1739258528.3,270.2000000476837,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,428103.89,132782.53100000002,49174.0,9472.0,705_202502_11_0707_55_0008529,,,2,2,0
8565,1739258528.4,270.30000019073486,5370.765555957952,1681.700774064745,07.22.07,25.489928883,51.457082067,18.3,,,,,,,,,428203.666,132882.30700000003,49017.0,10177.0,705_202502_11_0707_55_0008530,,,2,2,0
8566,1739258528.5,270.40000009536743,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428203.666,132882.30700000003,49017.0,10177.0,705_202502_11_0707_55_0008531,,,2,2,0
8567,1739258528.6,270.5,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428302.33,132980.97100000002,49046.0,10100.0,705_202502_11_0707_55_0008532,,,2,2,0
8568,1739258528.7,270.60000014305115,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428302.33,132980.97100000002,49046.0,10100.0,705_202502_11_0707_55_0008533,,,2,2,0
8569,1739258528.8,270.7000000476837,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428399.4,133078.04100000003,49090.0,9840.0,705_202502_11_0707_55_0008534,,,2,2,0
8570,1739258528.9,270.80000019073486,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428399.4,133078.04100000003,49090.0,9840.0,705_202502_11_0707_55_0008535,,,2,2,0
8571,1739258529.0,270.90000009536743,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428495.921,133174.56199999998,49072.0,9893.0,705_202502_11_0707_55_0008536,,,2,2,0
8572,1739258529.1,271.0,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428495.921,133174.56199999998,49072.0,9893.0,705_202502_11_0707_55_0008537,,,2,2,0
8573,1739258529.2,271.10000014305115,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428593.101,133271.74200000003,49075.0,9878.0,705_202502_11_0707_55_0008538,,,2,2,0
8574,1739258529.3,271.2000000476837,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428593.101,133271.74200000003,49075.0,9878.0,705_202502_11_0707_55_0008539,,,2,2,0
8575,1739258529.4,271.30000019073486,5375.984185624547,1686.91940373134,07.22.08,25.489934767,51.45713365,18.5,,,,,,,,,428693.55,133372.191,49000.0,10219.0,705_202502_11_0707_55_0008540,,,2,2,0
8576,1739258529.49,271.3900001049042,5380.467614818931,1691.4028329257244,07.22.09,25.489941083,51.457177767,18.8,,,,,,,,,428693.55,133372.191,49000.0,10219.0,705_202502_11_0707_55_0008541,,,2,2,0
